job_id,skill
train-8983,python
train-8983,java
train-8997,javascript
train-8999,communication
train-9011,python
train-9011,java
train-9014,communication
train-9018,communication
train-9028,java
train-9028,machine learning
train-9028,communication
train-9031,sql
train-9031,excel
train-9033,python
train-9033,machine learning
train-9037,communication
train-9041,java
train-9042,sql
train-9042,power bi
train-9042,tableau
train-9042,data analysis
train-9047,data analysis
train-9051,machine learning
train-9060,sql
train-9063,communication
train-9074,data analysis
train-9076,python
train-9076,machine learning
train-9081,communication
train-9086,python
train-9086,sql
train-9086,java
train-9086,node.js
train-9092,java
train-9093,tableau
train-9093,machine learning
train-9093,data analysis
train-9099,aws
train-9106,sql
train-9106,excel
train-9106,power bi
train-9106,tableau
train-9106,data analysis
train-9119,communication
train-9124,python
train-9124,machine learning
train-9124,data analysis
train-9128,sql
train-9132,python
train-9132,javascript
train-9137,java
train-9146,communication
train-9148,docker
train-9148,machine learning
train-9155,sql
train-9155,excel
train-9155,data analysis
train-9159,sql
train-9159,communication
train-9161,communication
train-9167,javascript
train-9169,excel
train-9175,java
train-9176,data analysis
train-9180,python
train-9180,machine learning
train-9183,java
train-9183,javascript
train-9188,sql
train-9188,azure
train-9195,sql
train-9195,java
train-9195,javascript
train-9197,sql
train-9204,project management
train-9206,project management
train-9208,python
train-9208,sql
train-9208,excel
train-9208,data analysis
train-9213,communication
train-9214,project management
train-9215,project management
train-9220,project management
train-9228,python
train-9228,machine learning
train-9230,python
train-9230,machine learning
train-9234,sql
train-9234,data analysis
train-9236,communication
train-9237,sql
train-9239,java
train-9239,javascript
train-9247,sql
train-9247,excel
train-9247,data analysis
train-9248,python
train-9248,aws
train-9249,sql
train-9249,tableau
train-9250,java
train-9251,javascript
train-9256,excel
train-9259,java
train-9264,sql
train-9265,sql
train-9267,sql
train-9267,excel
train-9269,java
train-9269,aws
train-9273,sql
train-9277,react
train-9281,machine learning
train-9291,java
train-9296,project management
train-9298,data analysis
train-9300,excel
train-9307,python
train-9307,machine learning
train-9307,data analysis
train-9309,excel
train-9309,data analysis
train-9311,data analysis
train-9313,python
train-9313,sql
train-9313,data analysis
train-9313,project management
train-9314,java
train-9314,javascript
train-9317,communication
train-9330,java
train-9330,javascript
train-9330,project management
train-9344,sql
train-9347,sql
train-9347,communication
train-9353,data analysis
train-9356,data analysis
train-9357,project management
train-9359,sql
train-9360,data analysis
train-9360,project management
train-9362,excel
train-9362,data analysis
train-9362,communication
train-9370,python
train-9370,java
train-9370,machine learning
train-9372,sql
train-9373,machine learning
train-9375,machine learning
train-9385,communication
train-9394,java
train-9398,communication
train-9399,excel
train-9406,sql
train-9406,tableau
train-9410,tableau
train-9412,sql
train-9412,power bi
train-9419,sql
train-9419,excel
train-9426,communication
train-9440,project management
train-9445,machine learning
train-9446,project management
train-9453,java
train-9455,sql
train-9467,python
train-9467,sql
train-9467,django
train-9467,aws
train-9469,java
train-9471,project management
train-9476,project management
train-9485,sql
train-9485,java
train-9486,java
train-9487,sql
train-9489,sql
train-9490,communication
train-9492,python
train-9492,javascript
train-9494,sql
train-9501,sql
train-9501,excel
train-9501,data analysis
train-9503,javascript
train-9511,python
train-9511,sql
train-9511,excel
train-9511,machine learning
train-9515,python
train-9515,sql
train-9521,python
train-9521,sql
train-9521,machine learning
train-9524,communication
train-9525,power bi
train-9526,python
train-9526,machine learning
train-9533,python
train-9533,machine learning
train-9545,sql
train-9545,excel
train-9560,project management
train-9585,sql
train-9591,excel
train-9592,sql
train-9595,communication
train-9605,communication
train-9605,project management
train-9606,excel
train-9607,python
train-9607,sql
train-9615,python
train-9615,machine learning
train-9617,tableau
train-9620,excel
train-9621,project management
train-9622,tableau
train-9625,excel
train-9628,python
train-9628,java
train-9634,communication
train-9635,project management
train-9639,python
train-9639,java
train-9640,aws
train-9651,javascript
train-9660,sql
train-9660,javascript
train-9667,project management
train-9668,java
train-9668,node.js
train-9675,sql
train-9675,tableau
train-9677,project management
train-9678,javascript
train-9681,excel
train-9682,communication
train-9682,project management
train-9684,javascript
train-9684,node.js
train-9684,aws
train-9688,excel
train-9690,excel
train-9690,tableau
train-9694,python
train-9694,java
train-9694,machine learning
train-9699,project management
train-9703,communication
train-9704,sql
train-9707,python
train-9707,communication
train-9707,project management
train-9732,javascript
train-9733,project management
train-9734,java
train-9735,python
train-9735,javascript
train-9735,django
train-9737,java
train-9737,javascript
train-9745,sql
train-9748,data analysis
train-9767,project management
train-9773,communication
train-9778,python
train-9778,sql
train-9778,machine learning
train-9791,sql
train-9791,tableau
train-9791,java
train-9793,python
train-9793,machine learning
train-9801,sql
train-9808,azure
train-9808,machine learning
train-9818,python
train-9818,machine learning
train-9822,sql
train-9831,java
train-9831,javascript
train-9834,sql
train-9849,java
train-9850,javascript
train-9860,machine learning
train-9861,communication
train-9869,project management
train-9871,python
train-9871,sql
train-9880,sql
train-9880,java
train-9889,power bi
train-9889,tableau
train-9894,java
train-9898,excel
train-9898,data analysis
train-9901,python
train-9901,sql
train-9901,machine learning
train-9902,data analysis
train-9904,sql
train-9905,python
train-9905,project management
train-9912,python
train-9912,aws
train-9920,sql
train-9922,sql
train-9922,power bi
train-9932,python
train-9932,machine learning
train-9932,data analysis
train-9932,numpy
train-9934,sql
train-9941,machine learning
train-9960,java
train-9961,machine learning
train-9962,communication
train-9964,sql
train-9964,excel
train-9972,data analysis
train-9987,sql
train-9987,excel
train-9988,azure
train-9990,machine learning
train-9990,data analysis
train-9993,communication
train-9995,communication
train-10005,python
train-10005,machine learning
train-10008,java
train-10018,python
train-10018,communication
train-10020,python
train-10025,java
train-10029,excel
train-10033,python
train-10033,java
train-10034,python
train-10034,machine learning
train-10041,javascript
train-10045,java
train-10049,machine learning
train-10049,data analysis
train-10052,sql
train-10052,azure
train-10053,python
train-10053,javascript
train-10053,react
train-10053,node.js
train-10054,communication
train-10060,project management
train-10065,java
train-10065,javascript
train-10081,java
train-10084,data analysis
train-10085,python
train-10085,tableau
train-10085,machine learning
train-10086,sql
train-10094,sql
train-10096,machine learning
train-10098,python
train-10098,sql
train-10098,excel
train-10104,communication
train-10115,python
train-10115,java
train-10121,java
train-10132,excel
train-10139,java
train-10140,sql
train-10140,java
train-10142,data analysis
train-10143,excel
train-10143,data analysis
train-10145,excel
train-10146,project management
train-10147,sql
train-10154,communication
train-10155,git
train-10156,sql
train-10156,power bi
train-10164,power bi
train-10169,javascript
train-10169,node.js
train-10174,sql
train-10174,excel
train-10185,python
train-10185,machine learning
train-10189,communication
train-10191,machine learning
train-10206,machine learning
train-10207,sql
train-10207,azure
train-10208,communication
train-10209,sql
train-10209,excel
train-10209,data analysis
train-10211,communication
train-10221,data analysis
train-10221,communication
train-10222,machine learning
train-10223,excel
train-10224,tableau
train-10226,python
train-10226,sql
train-10226,machine learning
train-10228,communication
train-10229,sql
train-10235,communication
train-10239,python
train-10241,excel
train-10247,sql
train-10253,communication
train-10257,data analysis
train-10261,tableau
train-10261,project management
train-10264,python
train-10264,sql
train-10266,java
train-10266,javascript
train-10271,java
train-10271,javascript
train-10274,project management
train-10276,python
train-10276,java
train-10276,machine learning
train-10283,javascript
train-10284,python
train-10284,sql
train-10287,data analysis
train-10289,project management
train-10294,project management
train-10298,python
train-10298,java
train-10314,sql
train-10321,azure
train-10325,sql
train-10325,azure
train-10325,communication
train-10338,project management
train-10339,sql
train-10339,java
train-10355,sql
train-10355,communication
train-10365,python
train-10365,sql
train-10365,java
train-10365,node.js
train-10367,excel
train-10372,sql
train-10373,project management
train-10380,java
train-10382,excel
train-10385,machine learning
train-10387,java
train-10387,project management
train-10391,machine learning
train-10392,sql
train-10394,python
train-10397,python
train-10397,sql
train-10397,java
train-10397,project management
train-10401,project management
train-10403,java
train-10404,python
train-10404,machine learning
train-10410,sql
train-10412,communication
train-10416,javascript
train-10416,react
train-10416,node.js
train-10417,communication
train-10418,excel
train-10424,java
train-10424,aws
train-10429,java
train-10430,javascript
train-10431,excel
train-10431,communication
train-10435,communication
train-10441,excel
train-10444,communication
train-10457,tableau
train-10465,communication
train-10468,java
train-10474,communication
train-10480,sql
train-10480,power bi
train-10488,java
train-10491,sql
train-10493,project management
train-10514,excel
train-10514,tableau
train-10518,sql
train-10519,java
train-10530,azure
train-10530,machine learning
train-10534,sql
train-10534,java
train-10536,project management
train-10559,communication
train-10565,python
train-10565,tableau
train-10565,machine learning
train-10571,communication
train-10576,python
train-10580,communication
train-10585,python
train-10585,java
train-10585,machine learning
train-10588,data analysis
train-10589,sql
train-10589,java
train-10596,communication
train-10598,python
train-10598,sql
train-10600,java
train-10600,communication
train-10603,python
train-10605,java
train-10605,javascript
train-10608,sql
train-10626,python
train-10626,sql
train-10626,machine learning
train-10633,machine learning
train-10641,javascript
train-10648,machine learning
train-10654,aws
train-10654,project management
train-10665,excel
train-10669,data analysis
train-10670,java
train-10670,javascript
train-10670,azure
train-10678,sql
train-10681,communication
train-10682,communication
train-10683,excel
train-10698,project management
train-10703,communication
train-10704,sql
train-10704,communication
train-10708,python
train-10708,sql
train-10708,java
train-10709,python
train-10709,machine learning
train-10717,excel
train-10717,power bi
train-10717,tableau
train-10718,excel
train-10718,communication
train-10721,data analysis
train-10725,sql
train-10728,excel
train-10731,excel
train-10733,java
train-10733,javascript
train-10733,aws
train-10733,git
train-10753,tableau
train-10756,project management
train-10759,tableau
train-10759,communication
train-10767,power bi
train-10767,tableau
train-10767,data analysis
train-10781,project management
train-10799,docker
train-10799,kubernetes
train-10799,aws
train-10801,excel
train-10809,sql
train-10809,excel
train-10831,sql
train-10831,java
train-10831,javascript
train-10832,python
train-10832,sql
train-10838,sql
train-10844,project management
train-10846,java
train-10846,javascript
train-10853,java
train-10855,sql
train-10855,data analysis
train-10857,sql
train-10863,python
train-10869,java
train-10869,javascript
train-10871,sql
train-10875,sql
train-10875,docker
train-10875,aws
train-10882,excel
train-10882,data analysis
train-10883,project management
train-10900,data analysis
train-10900,communication
train-10902,sql
train-10902,excel
train-10913,data analysis
train-10924,excel
train-10941,python
train-10941,azure
train-10941,machine learning
train-10957,python
train-10957,azure
train-10957,machine learning
train-10958,sql
train-10963,machine learning
train-10965,sql
train-10966,communication
train-10968,sql
train-10968,excel
train-10968,data analysis
train-10970,python
train-10970,sql
train-10970,azure
train-10970,machine learning
train-10978,java
train-10989,javascript
train-11002,python
train-11002,sql
train-11002,tableau
train-11004,excel
train-11004,communication
train-11015,project management
train-11019,java
train-11021,sql
train-11021,tableau
train-11021,communication
train-11022,java
train-11022,javascript
train-11043,sql
train-11045,communication
train-11050,sql
train-11050,excel
train-11051,python
train-11051,java
train-11051,docker
train-11051,machine learning
train-11063,data analysis
train-11064,machine learning
train-11071,power bi
train-11071,tableau
train-11072,python
train-11072,javascript
train-11072,django
train-11072,flask
train-11072,aws
train-11077,python
train-11097,sql
train-11102,python
train-11102,machine learning
train-11110,sql
train-11110,javascript
train-11110,node.js
train-11115,data analysis
train-11118,python
train-11118,tableau
train-11136,project management
train-11146,machine learning
train-11149,communication
train-11156,javascript
train-11161,sql
train-11161,excel
train-11163,python
train-11163,sql
train-11163,aws
train-11175,project management
train-11179,communication
train-11204,sql
train-11204,data analysis
train-11206,project management
train-11214,excel
train-11214,data analysis
train-11221,communication
train-11226,javascript
train-11226,react
train-11229,python
train-11229,sql
train-11229,java
train-11229,communication
train-11235,java
train-11235,machine learning
train-11250,data analysis
train-11262,java
train-11271,sql
train-11271,data analysis
train-11278,machine learning
train-11291,java
train-11291,javascript
train-11296,sql
train-11298,python
train-11298,sql
train-11301,javascript
train-11305,python
train-11305,java
train-11308,data analysis
train-11328,javascript
train-11336,communication
train-11339,java
train-11339,aws
train-11348,communication
train-11360,communication
train-11364,sql
train-11382,sql
train-11387,sql
train-11394,javascript
train-11395,sql
train-11395,java
train-11398,python
train-11398,sql
train-11406,sql
train-11406,data analysis
train-11408,java
train-11408,javascript
train-11409,project management
train-11413,java
train-11419,sql
train-11423,javascript
train-11425,excel
train-11436,communication
train-11439,python
train-11439,sql
train-11439,machine learning
train-11443,sql
train-11446,sql
train-11450,machine learning
train-11479,python
train-11479,machine learning
train-11485,sql
train-11485,project management
train-11492,communication
train-11498,sql
train-11498,project management
train-11500,python
train-11500,sql
train-11501,sql
train-11501,azure
train-11508,sql
train-11531,communication
train-11534,sql
train-11534,azure
train-11535,communication
train-11536,sql
train-11536,excel
train-11551,java
train-11572,machine learning
train-11572,data analysis
train-11579,python
train-11579,java
train-11580,java
train-11580,javascript
train-11580,communication
train-11586,project management
train-11600,communication
train-11604,sql
train-11611,python
train-11611,sql
train-11611,java
train-11612,machine learning
train-11612,data analysis
train-11616,communication
train-11619,python
train-11619,java
train-11626,project management
train-11627,sql
train-11629,project management
train-11630,java
train-11639,java
train-11640,communication
train-11641,sql
train-11641,java
train-11645,data analysis
train-11646,data analysis
train-11650,tableau
train-11652,python
train-11654,javascript
train-11654,docker
train-11659,project management
train-11664,sql
train-11677,sql
train-11688,python
train-11688,machine learning
train-11688,numpy
train-11708,sql
train-11711,java
train-11711,javascript
train-11711,git
train-11733,python
train-11735,python
train-11735,java
train-11749,python
train-11757,project management
train-11766,project management
train-11783,communication
train-11785,sql
train-11785,machine learning
train-11785,data analysis
train-11788,sql
train-11791,java
train-11792,python
train-11792,sql
train-11792,java
train-11796,sql
train-11796,excel
train-11796,tableau
train-11796,project management
train-11801,communication
train-11801,project management
train-11803,machine learning
train-11805,sql
train-11805,communication
train-11812,python
train-11812,sql
train-11812,project management
train-11826,python
train-11826,django
train-11830,communication
train-11832,sql
train-11832,java
train-11832,node.js
train-11841,java
train-11842,java
train-11847,java
train-11848,sql
train-11849,project management
train-11851,python
train-11852,java
train-11852,javascript
train-11854,project management
train-11857,sql
train-11857,javascript
train-11857,docker
train-11865,python
train-11865,sql
train-11865,java
train-11865,machine learning
train-11865,data analysis
train-11875,data analysis
train-11879,python
train-11879,java
train-11879,javascript
train-11879,docker
train-11879,git
train-11880,project management
train-11893,communication
train-11897,java
train-11918,project management
train-11930,sql
train-11930,communication
train-11934,python
train-11934,django
train-11934,machine learning
train-11943,sql
train-11944,python
train-11944,sql
train-11944,machine learning
train-11947,data analysis
train-11954,java
train-11954,machine learning
train-11957,javascript
train-11965,sql
train-11965,communication
train-11969,communication
train-11979,communication
train-11984,sql
train-11984,excel
train-11984,data analysis
train-11987,excel
train-11987,data analysis
train-11991,python
train-11991,sql
train-11991,java
train-11991,machine learning
train-12007,sql
train-12007,java
train-12009,communication
train-12021,communication
train-12030,sql
train-12030,java
train-12038,excel
train-12042,java
train-12042,javascript
train-12043,python
train-12045,excel
train-12049,java
train-12051,python
train-12051,machine learning
train-12057,sql
train-12058,sql
train-12059,excel
train-12059,data analysis
train-12065,excel
train-12066,sql
train-12071,project management
train-12082,javascript
train-12084,java
train-12084,project management
train-12085,sql
train-12100,communication
train-12104,project management
train-12107,sql
train-12108,sql
train-12108,excel
train-12111,javascript
train-12119,python
train-12119,java
train-12122,data analysis
train-12129,java
train-12129,javascript
train-12139,data analysis
train-12142,sql
train-12153,python
train-12165,communication
train-12168,python
train-12168,sql
train-12171,java
train-12171,javascript
train-12177,communication
train-12187,communication
train-12192,java
train-12192,aws
train-12192,azure
train-12198,communication
train-12200,data analysis
train-12201,python
train-12201,sql
train-12201,java
train-12204,sql
train-12204,tableau
train-12211,sql
train-12215,javascript
train-12216,excel
train-12216,communication
train-12218,sql
train-12221,communication
train-12222,python
train-12222,machine learning
train-12222,data analysis
train-12226,sql
train-12226,excel
train-12227,excel
train-12230,sql
train-12230,power bi
train-12230,data analysis
train-12239,python
train-12239,java
train-12239,machine learning
train-12254,project management
train-12278,sql
train-12280,communication
train-12284,python
train-12284,django
train-12290,communication
train-12307,sql
train-12307,excel
train-12307,power bi
train-12307,data analysis
train-12309,sql
train-12309,java
train-12315,sql
train-12318,javascript
train-12318,aws
train-12318,azure
train-12322,java
train-12322,javascript
train-12324,machine learning
train-12334,sql
train-12334,excel
train-12334,data analysis
train-12339,communication
train-12349,communication
train-12350,javascript
train-12351,sql
train-12352,excel
train-12353,python
train-12353,java
train-12358,javascript
train-12359,sql
train-12363,machine learning
train-12363,data analysis
train-12368,python
train-12368,sql
train-12368,tableau
train-12369,project management
train-12376,sql
train-12376,tableau
train-12376,data analysis
train-12381,project management
train-12383,python
train-12385,python
train-12392,sql
train-12397,sql
train-12400,java
train-12403,java
train-12403,javascript
train-12406,java
train-12429,project management
train-12430,java
train-12434,communication
train-12437,project management
train-12438,communication
train-12451,sql
train-12451,java
train-12451,javascript
train-12451,node.js
train-12451,git
train-12467,java
train-12467,javascript
train-12471,sql
train-12471,aws
train-12471,data analysis
train-12476,java
train-12476,javascript
train-12476,git
train-12494,python
train-12495,sql
train-12505,communication
train-12506,sql
train-12512,communication
train-12535,data analysis
train-12543,data analysis
train-12555,python
train-12555,machine learning
train-12560,python
train-12560,java
train-12560,machine learning
train-12569,python
train-12569,machine learning
train-12572,communication
train-12573,communication
train-12574,python
train-12581,python
train-12581,java
train-12581,javascript
train-12588,project management
train-12598,python
train-12598,sql
train-12601,sql
train-12605,project management
train-12606,python
train-12606,sql
train-12606,excel
train-12606,tableau
train-12606,machine learning
train-12608,excel
train-12611,communication
train-12611,project management
train-12614,python
train-12614,django
train-12614,machine learning
train-12632,python
train-12635,sql
train-12641,project management
train-12649,python
train-12649,sql
train-12649,machine learning
train-12665,communication
train-12666,sql
train-12667,power bi
train-12667,tableau
train-12678,communication
train-12679,project management
train-12680,machine learning
train-12686,java
train-12696,data analysis
train-12701,communication
train-12705,docker
train-12705,kubernetes
train-12705,aws
train-12705,azure
train-12706,communication
train-12707,sql
train-12714,javascript
train-12715,java
train-12715,javascript
train-12725,python
train-12725,machine learning
train-12731,communication
train-12733,sql
train-12739,python
train-12739,sql
train-12739,tableau
train-12740,sql
train-12743,data analysis
train-12744,java
train-12748,java
train-12755,python
train-12755,sql
train-12755,java
train-12760,excel
train-12777,sql
train-12781,communication
train-12792,communication
train-12804,sql
train-12805,communication
train-12807,java
train-12807,git
train-12808,excel
train-12824,data analysis
train-12825,javascript
train-12825,node.js
train-12828,sql
train-12828,tableau
train-12828,data analysis
train-12839,sql
train-12842,python
train-12842,javascript
train-12842,git
train-12852,power bi
train-12855,java
train-12857,project management
train-12863,sql
train-12863,java
train-12869,project management
train-12872,sql
train-12872,azure
train-12877,excel
train-12885,data analysis
train-12889,excel
train-12891,project management
train-12895,python
train-12895,machine learning
train-12898,excel
train-12899,java
train-12899,javascript
train-12908,java
train-12908,javascript
train-12910,python
train-12910,sql
train-12910,machine learning
train-12910,project management
train-12916,java
train-12916,javascript
train-12919,communication
train-12924,javascript
train-12935,data analysis
train-12940,python
train-12940,javascript
train-12940,django
train-12950,sql
train-12950,java
train-12950,azure
train-12962,communication
train-12963,python
train-12963,django
train-12963,docker
train-12966,sql
train-12966,excel
train-12969,project management
train-12970,data analysis
train-12972,sql
train-12972,communication
train-12974,excel
train-12982,python
train-12982,sql
train-12982,machine learning
train-12985,javascript
train-12986,java
train-12987,excel
train-12994,java
train-13002,sql
train-13003,sql
train-13008,sql
train-13008,power bi
train-13008,java
train-13008,javascript
train-13016,sql
train-13020,python
train-13020,sql
train-13020,java
train-13020,machine learning
train-13024,sql
train-13024,communication
train-13025,tableau
train-13034,excel
train-13035,java
train-13040,java
train-13056,sql
train-13056,javascript
train-13058,python
train-13059,excel
train-13066,sql
train-13068,java
train-13069,communication
train-13074,java
train-13080,communication
train-13084,excel
train-13092,python
train-13092,machine learning
train-13092,numpy
train-13094,project management
train-13096,tableau
train-13097,machine learning
train-13101,excel
train-13103,sql
train-13107,machine learning
train-13111,excel
train-13113,javascript
train-13113,git
train-13119,javascript
train-13120,java
train-13121,sql
train-13121,tableau
train-13133,python
train-13133,java
train-13149,java
train-13157,python
train-13157,django
train-13157,machine learning
train-13157,data analysis
train-13162,java
train-13173,project management
train-13178,excel
train-13182,python
train-13182,sql
train-13182,machine learning
train-13190,python
train-13190,sql
train-13190,excel
train-13203,communication
train-13204,data analysis
train-13206,data analysis
train-13211,excel
train-13216,project management
train-13223,python
train-13230,machine learning
train-13232,python
train-13232,sql
train-13236,machine learning
train-13247,python
train-13247,django
train-13248,project management
train-13268,power bi
train-13284,sql
train-13284,machine learning
train-13287,python
train-13287,sql
train-13287,javascript
train-13287,django
train-13301,machine learning
train-13309,sql
train-13309,tableau
train-13309,aws
train-13318,python
train-13318,java
train-13318,machine learning
train-13319,sql
train-13319,data analysis
train-13319,communication
train-13324,data analysis
train-13324,project management
train-13328,excel
train-13335,django
train-13335,docker
train-13347,sql
train-13347,data analysis
train-13348,python
train-13348,data analysis
train-13353,python
train-13357,sql
train-13357,javascript
train-13362,java
train-13364,python
train-13364,java
train-13364,aws
train-13367,python
train-13367,machine learning
train-13370,sql
train-13370,azure
train-13380,communication
train-13389,sql
train-13390,data analysis
train-13395,excel
train-13410,communication
train-13411,data analysis
train-13427,python
train-13427,javascript
train-13430,python
train-13433,python
train-13433,docker
train-13433,aws
train-13435,data analysis
train-13437,python
train-13437,machine learning
train-13440,project management
train-13446,communication
train-13448,excel
train-13448,communication
train-13449,excel
train-13459,python
train-13459,javascript
train-13459,django
train-13459,flask
train-13460,communication
train-13467,python
train-13467,java
train-13467,javascript
train-13480,machine learning
train-13486,java
train-13498,sql
train-13498,azure
train-13502,project management
train-13509,python
train-13509,java
train-13509,project management
train-13519,sql
train-13519,java
train-13519,javascript
train-13525,communication
train-13529,sql
train-13540,sql
train-13540,data analysis
train-13547,communication
train-13548,tableau
train-13548,javascript
train-13550,java
train-13550,node.js
train-13568,data analysis
train-13574,machine learning
train-13575,java
train-13589,java
train-13603,aws
train-13608,excel
train-13611,sql
train-13615,python
train-13615,excel
train-13618,data analysis
train-13624,java
train-13624,javascript
train-13624,project management
train-13628,data analysis
train-13633,excel
train-13633,data analysis
train-13635,project management
train-13636,project management
train-13639,sql
train-13642,python
train-13642,javascript
train-13645,machine learning
train-13647,machine learning
train-13651,java
train-13651,javascript
train-13659,communication
train-13664,java
train-13673,sql
train-13673,machine learning
train-13677,java
train-13679,python
train-13679,machine learning
train-13681,excel
train-13686,excel
train-13689,sql
train-13689,javascript
train-13689,project management
train-13691,java
train-13691,javascript
train-13697,data analysis
train-13697,communication
train-13707,java
train-13707,javascript
train-13714,python
train-13714,java
train-13714,javascript
train-13714,machine learning
train-13719,python
train-13719,java
train-13719,machine learning
train-13721,python
train-13721,java
train-13721,node.js
train-13721,aws
train-13742,sql
train-13742,machine learning
train-13743,java
train-13743,node.js
train-13752,javascript
train-13752,node.js
train-13754,machine learning
train-13757,javascript
train-13757,react
train-13759,python
train-13759,communication
train-13770,python
train-13775,project management
train-13776,python
train-13776,java
train-13784,machine learning
train-13786,java
train-13786,azure
train-13789,python
train-13789,java
train-13789,javascript
train-13803,project management
train-13807,tableau
train-13807,project management
train-13813,project management
train-13815,python
train-13815,javascript
train-13815,communication
train-13824,sql
train-13824,communication
train-13830,excel
train-13838,sql
train-13858,python
train-13858,sql
train-13862,python
train-13862,sql
train-13862,power bi
train-13862,tableau
train-13865,communication
train-13866,communication
train-13867,sql
train-13867,data analysis
train-13881,excel
train-13888,excel
train-13894,sql
train-13894,excel
train-13894,tableau
train-13896,java
train-13907,communication
train-13921,python
train-13922,project management
train-13925,communication
train-13931,excel
train-13931,data analysis
train-13947,python
train-13947,excel
train-13947,tableau
train-13947,aws
train-13947,azure
train-13947,pandas
train-13948,communication
train-13952,project management
train-13965,communication
train-13979,javascript
train-13991,sql
train-13991,java
train-13995,sql
train-13995,excel
train-13995,data analysis
train-13999,communication
train-14000,sql
train-14005,excel
train-14006,sql
train-14006,java
train-14006,communication
train-14014,communication
train-14018,communication
train-14019,data analysis
train-14029,python
train-14029,java
train-14029,machine learning
train-14032,excel
train-14032,data analysis
train-14036,project management
train-14050,aws
train-14066,sql
train-14066,java
train-14069,java
train-14074,sql
train-14074,excel
train-14074,tableau
train-14075,java
train-14075,javascript
train-14075,project management
train-14077,python
train-14077,sql
train-14077,tableau
train-14077,java
train-14078,communication
train-14082,excel
train-14084,python
train-14084,machine learning
train-14089,python
train-14089,java
train-14089,machine learning
train-14106,docker
train-14109,communication
train-14113,sql
train-14113,project management
train-14115,excel
train-14115,data analysis
train-14115,communication
train-14119,sql
train-14119,power bi
train-14119,tableau
train-14124,java
train-14130,sql
train-14130,excel
train-14130,data analysis
train-14133,machine learning
train-14141,communication
train-14150,communication
train-14152,project management
train-14154,sql
train-14163,python
train-14163,sql
train-14163,java
train-14165,sql
train-14165,excel
train-14165,power bi
train-14170,sql
train-14170,java
train-14170,javascript
train-14175,data analysis
train-14184,python
train-14184,machine learning
train-14188,python
train-14195,excel
train-14202,docker
train-14202,azure
train-14209,communication
train-14218,communication
train-14220,project management
train-14221,excel
train-14224,java
train-14227,project management
train-14241,python
train-14241,java
train-14241,javascript
train-14241,machine learning
train-14243,sql
train-14258,communication
train-14261,sql
train-14264,java
train-14266,python
train-14266,django
train-14266,machine learning
train-14268,sql
train-14281,java
train-14288,sql
train-14294,python
train-14294,sql
train-14296,java
train-14301,python
train-14301,java
train-14301,machine learning
train-14320,python
train-14324,sql
train-14341,python
train-14341,django
train-14361,communication
train-14363,machine learning
train-14367,java
train-14381,sql
train-14381,java
train-14398,sql
train-14401,communication
train-14421,sql
train-14421,azure
train-14424,java
train-14427,sql
train-14430,machine learning
train-14432,java
train-14439,sql
train-14439,excel
train-14454,java
train-14457,data analysis
train-14457,communication
train-14459,project management
train-14466,communication
train-14469,sql
train-14469,aws
train-14477,python
train-14477,javascript
train-14477,machine learning
train-14501,python
train-14501,sql
train-14501,java
train-14506,sql
train-14506,java
train-14506,javascript
train-14506,aws
train-14509,sql
train-14513,python
train-14513,sql
train-14513,machine learning
train-14516,python
train-14516,machine learning
train-14522,data analysis
train-14530,communication
train-14543,javascript
train-14545,sql
train-14545,project management
train-14554,java
train-14558,python
train-14558,sql
train-14558,machine learning
train-14561,tableau
train-14565,python
train-14565,sql
train-14565,data analysis
train-14566,sql
train-14566,data analysis
train-14572,javascript
train-14572,react
train-14572,node.js
train-14572,aws
train-14574,python
train-14574,tableau
train-14574,machine learning
train-14580,java
train-14584,javascript
train-14594,sql
train-14594,data analysis
train-14596,javascript
train-14599,sql
train-14599,excel
train-14599,data analysis
train-14602,java
train-14602,javascript
train-14609,python
train-14609,machine learning
train-14611,sql
train-14623,python
train-14623,sql
train-14623,java
train-14626,java
train-14628,sql
train-14629,python
train-14629,data analysis
train-14652,python
train-14652,sql
train-14652,power bi
train-14652,tableau
train-14652,java
train-14653,python
train-14653,java
train-14663,java
train-14663,javascript
train-14671,communication
train-14672,project management
train-14690,project management
train-14707,machine learning
train-14709,azure
train-14714,data analysis
train-14719,communication
train-14721,communication
train-14722,aws
train-14722,azure
train-14722,communication
train-14734,python
train-14736,excel
train-14737,java
train-14749,sql
train-14751,communication
train-14757,sql
train-14757,excel
train-14757,data analysis
train-14758,python
train-14762,data analysis
train-14771,java
train-14773,excel
train-14776,excel
train-14782,javascript
train-14799,project management
train-14800,java
train-14807,sql
train-14811,java
train-14811,javascript
train-14819,sql
train-14828,sql
train-14833,sql
train-14835,project management
train-14836,project management
train-14838,python
train-14842,project management
train-14847,sql
train-14847,javascript
train-14847,azure
train-14849,azure
train-14851,sql
train-14851,javascript
train-14851,node.js
train-14856,python
train-14856,git
train-14861,project management
train-14872,sql
train-14872,excel
train-14872,data analysis
train-14877,sql
train-14892,python
train-14892,machine learning
train-14892,communication
train-14905,java
train-14905,git
train-14915,data analysis
train-14915,project management
train-14917,excel
train-14924,python
train-14941,java
train-14941,javascript
train-14943,python
train-14943,java
train-14947,java
train-14950,python
train-14950,javascript
train-14950,git
train-14959,sql
train-14960,excel
train-14990,communication
train-14997,sql
train-15001,excel
